Sector,Code,Url,Company,Market Cap,Share Price,% Change
Materials (XMJ),ASX:GRL,https://www.listcorp.com/asx/grl/godolphin-resources-limited,Godolphin Resources Limited,11.78M,0.14,0.00%
Materials (XMJ),ASX:ENX,https://www.listcorp.com/asx/enx/enegex-limited,Enegex Limited,11.7M,0.078,0.00%
Materials (XMJ),ASX:E79,https://www.listcorp.com/asx/e79/e79-gold-mines-limited,E79 Gold Mines Limited,11.68M,0.23,0.00%
Materials (XMJ),ASX:TMG,https://www.listcorp.com/asx/tmg/trigg-mining-ltd,Trigg Mining Ltd,11.67M,0.10,0.00%
Materials (XMJ),ASX:DDD,https://www.listcorp.com/asx/ddd/3d-resources,3D Resources,11.64M,0.003,0.00%
Materials (XMJ),ASX:KGM,https://www.listcorp.com/asx/kgm/kalnorth-gold,Kalnorth Gold Mines,11.63M,0.013,0.00%
Materials (XMJ),ASX:RIE,https://www.listcorp.com/asx/rie/riedel-resources,Riedel Resources,11.6M,0.012,0.00%
Materials (XMJ),ASX:RAG,https://www.listcorp.com/asx/rag/ragnar-metals-limited,Ragnar Metals Limited,11.55M,0.031,0.00%
Materials (XMJ),ASX:SLZ,https://www.listcorp.com/asx/slz/sultan-resources-ltd,Sultan Resources Ltd,11.47M,0.165,0.00%
Materials (XMJ),ASX:KP2,https://www.listcorp.com/asx/kp2/kore-potash-plc,Kore Potash Plc,11.45M,0.016,0.00%
Materials (XMJ),ASX:ALY,https://www.listcorp.com/asx/aly/alchemy-resources,Alchemy Resources,11.43M,0.012,0.00%
Materials (XMJ),ASX:AHN,https://www.listcorp.com/asx/ahn/athena-resources,Athena Resources,11.38M,0.014,0.00%
Materials (XMJ),ASX:CZN,https://www.listcorp.com/asx/czn/corazon-mining,Corazon Mining,11.3M,0.037,0.00%
Materials (XMJ),ASX:SRN,https://www.listcorp.com/asx/srn/surefire-resources-nl,Surefire Resources NL,11.04M,0.01,0.00%
Materials (XMJ),ASX:EMU,https://www.listcorp.com/asx/emu/emu-nl,Emu NL,11M,0.02,0.00%
Materials (XMJ),ASX:GES,https://www.listcorp.com/asx/ges/genesis-resources,Genesis Resources,10.96M,0.014,0.00%
Materials (XMJ),ASX:AMD,https://www.listcorp.com/asx/amd/arrow-minerals-limited,Arrow Minerals Limited,10.95M,0.006,0.00%
Materials (XMJ),ASX:ERL,https://www.listcorp.com/asx/erl/empire-resources,Empire Resources,10.81M,0.011,0.00%
Materials (XMJ),ASX:RDS,https://www.listcorp.com/asx/rds/redstone-resources,Redstone Resources,10.79M,0.015,0.00%
Materials (XMJ),ASX:ODM,https://www.listcorp.com/asx/odm/odin-metals-limited,Odin Metals Limited,10.73M,0.023,0.00%
Materials (XMJ),ASX:BUX,https://www.listcorp.com/asx/bux/buxton-resources,Buxton Resources Limited,10.68M,0.0785,0.00%
Materials (XMJ),ASX:KAL,https://www.listcorp.com/asx/kal/kalgoorlie-gold-mining-limited,Kalgoorlie Gold Mining Limited,10.5M,0.145,0.00%
Materials (XMJ),ASX:MLS,https://www.listcorp.com/asx/mls/metals-australia,Metals Australia,10.48M,0.002,0.00%
Materials (XMJ),ASX:AIV,https://www.listcorp.com/asx/aiv/activex,ActivEX Limited,10.45M,0.059,0.00%
Materials (XMJ),ASX:THR,https://www.listcorp.com/asx/thr/thor-mining,Thor Mining Plc,10.44M,0.012,0.00%
Materials (XMJ),ASX:NME,https://www.listcorp.com/asx/nme/nex-metals-explorations,Nex Metals Explorations,10.41M,0.039,0.00%
Materials (XMJ),ASX:CBY,https://www.listcorp.com/asx/cby/canterbury-resources-limited,Canterbury Resources Limited,10.35M,0.084,0.00%
Materials (XMJ),ASX:SHE,https://www.listcorp.com/asx/she/stonehorse-energy-limited,Stonehorse Energy Limited,10.27M,0.015,0.00%
Materials (XMJ),ASX:CR1,https://www.listcorp.com/asx/cr1/constellation-resources-limited,Constellation Resources Limited,10.23M,0.205,0.00%
Materials (XMJ),ASX:DTM,https://www.listcorp.com/asx/dtm/dart-mining,Dart Mining NL,10.21M,0.082,0.00%
Materials (XMJ),ASX:BYH,https://www.listcorp.com/asx/byh/bryah-resources-limited,Bryah Resources Limited,10.18M,0.045,0.00%
Materials (XMJ),ASX:BDG,https://www.listcorp.com/asx/bdg/black-dragon-gold-corp.,Black Dragon Gold Corp.,10.15M,0.06,0.00%
Materials (XMJ),ASX:FG1,https://www.listcorp.com/asx/fg1/flynn-gold-limited,Flynn Gold Limited,10.15M,0.16,0.00%
Materials (XMJ),ASX:TOR,https://www.listcorp.com/asx/tor/torque-metals-limited,Torque Metals Limited,10.11M,0.21,0.00%
Materials (XMJ),ASX:NIM,https://www.listcorp.com/asx/nim/nimy-resources-limited,Nimy Resources Limited,10.08M,0.215,0.00%
Materials (XMJ),ASX:IMI,https://www.listcorp.com/asx/imi/infinity-mining-limited,Infinity Mining Limited,10.06M,0.175,0.00%
Materials (XMJ),ASX:WGR,https://www.listcorp.com/asx/wgr/western-gold-resources-limited,Western Gold Resources Limited,10.05M,0.16,0.00%
Materials (XMJ),ASX:WML,https://www.listcorp.com/asx/wml/woomera-mining-limited,Woomera Mining Limited,9.9M,0.016,0.00%
Materials (XMJ),ASX:GNM,https://www.listcorp.com/asx/gnm/great-northern-minerals-limited,Great Northern Minerals Limited,9.81M,0.0065,0.00%
Materials (XMJ),ASX:DM1,https://www.listcorp.com/asx/dm1/desert-metals-limited,Desert Metals Limited,9.75M,0.245,0.00%
Materials (XMJ),ASX:NIS,https://www.listcorp.com/asx/nis/nickelsearch-limited,NickelSearch Limited,9.67M,0.165,0.00%
Materials (XMJ),ASX:SHH,https://www.listcorp.com/asx/shh/shree-minerals,Shree Minerals,9.57M,0.009,0.00%
Materials (XMJ),ASX:TEM,https://www.listcorp.com/asx/tem/tempest-minerals-limited,Tempest Minerals Limited,9.55M,0.024,0.00%
Materials (XMJ),ASX:SUH,https://www.listcorp.com/asx/suh/southern-hemisphere-mining,Southern Hemisphere Mining,9.53M,0.039,0.00%
Materials (XMJ),ASX:NMR,https://www.listcorp.com/asx/nmr/native-mineral-resources,Native Mineral Resources,9.52M,0.23,0.00%
Materials (XMJ),ASX:TMB,https://www.listcorp.com/asx/tmb/tambourah-metals-ltd,Tambourah Metals Ltd,9.47M,0.23,0.00%
Materials (XMJ),ASX:AW1,https://www.listcorp.com/asx/aw1/american-west-metals-limited,American West Metals Limited,9.41M,0.125,0.00%
Materials (XMJ),ASX:AX8,https://www.listcorp.com/asx/ax8/accelerate-resources-limited,Accelerate Resources Limited,9.38M,0.037,0.00%
Materials (XMJ),ASX:GED,https://www.listcorp.com/asx/ged/golden-deeps,Golden Deeps,9.31M,0.012,0.00%
Materials (XMJ),ASX:EMT,https://www.listcorp.com/asx/emt/emetals-limited,EMetals Limited,9.27M,0.018,0.00%
Materials (XMJ),ASX:AKN,https://www.listcorp.com/asx/akn/auking-mining-limited,Auking Mining Limited,9.23M,0.135,0.00%
Materials (XMJ),ASX:ENT,https://www.listcorp.com/asx/ent/enterprise-metals,Enterprise Metals,9.17M,0.016,0.00%
Materials (XMJ),ASX:KCC,https://www.listcorp.com/asx/kcc/kincora-copper-limited,Kincora Copper Limited,9.16M,0.125,0.00%
Materials (XMJ),ASX:M3M,https://www.listcorp.com/asx/m3m/m3-mining-limited,M3 Mining Limited,9.11M,0.29,0.00%
Materials (XMJ),ASX:SFM,https://www.listcorp.com/asx/sfm/santa-fe-minerals-ltd,Santa Fe Minerals Ltd,9.1M,0.125,0.00%
Materials (XMJ),ASX:CZL,https://www.listcorp.com/asx/czl/consolidated-zinc-limited,Consolidated Zinc Limited,9.04M,0.03,0.00%
Materials (XMJ),ASX:EQN,https://www.listcorp.com/asx/eqn/equinox-resources-limited,Equinox Resources Limited,9M,0.20,0.00%
Materials (XMJ),ASX:ACP,https://www.listcorp.com/asx/acp/audalia-resources,Audalia Resources Limited,9M,0.013,0.00%
Materials (XMJ),ASX:ZMI,https://www.listcorp.com/asx/zmi/zinc-of-ireland-nl,Zinc of Ireland NL,8.99M,0.053,0.00%
Materials (XMJ),ASX:TYX,https://www.listcorp.com/asx/tyx/tyranna-resources-limited,Tyranna Resources Limited,8.98M,0.007,0.00%
Materials (XMJ),ASX:M2R,https://www.listcorp.com/asx/m2r/miramar-resources-limited,Miramar Resources Limited,8.97M,0.18,0.00%
Materials (XMJ),ASX:WCN,https://www.listcorp.com/asx/wcn/white-cliff-minerals,White Cliff Minerals,8.9M,0.015,0.00%
Materials (XMJ),ASX:RMI,https://www.listcorp.com/asx/rmi/resource-mining-corporation,Resource Mining Corporation,8.85M,0.026,0.00%
Materials (XMJ),ASX:KGD,https://www.listcorp.com/asx/kgd/kula-gold,Kula Gold,8.82M,0.041,0.00%
Materials (XMJ),ASX:SRI,https://www.listcorp.com/asx/sri/sipa-resources,Sipa Resources,8.82M,0.043,0.00%
Materials (XMJ),ASX:LYN,https://www.listcorp.com/asx/lyn/lycaon-resources-limited,Lycaon Resources Limited,8.78M,0.325,0.00%
Materials (XMJ),ASX:PTR,https://www.listcorp.com/asx/ptr/petratherm,Petratherm Ltd,8.75M,0.044,0.00%
Materials (XMJ),ASX:AAJ,https://www.listcorp.com/asx/aaj/aruma-resources,Aruma Resources Limited,8.69M,0.069,0.00%
Materials (XMJ),ASX:G79,https://www.listcorp.com/asx/g79/goldoz-limited,GoldOz Limited,8.6M,1.89,0.00%
Materials (XMJ),ASX:AVW,https://www.listcorp.com/asx/avw/avira-resources-limited,Avira Resources Limited,8.59M,0.005,0.00%
Materials (XMJ),ASX:G88,https://www.listcorp.com/asx/g88/golden-mile-resources-ltd,Golden Mile Resources Ltd,8.38M,0.049,0.00%
Materials (XMJ),ASX:PFE,https://www.listcorp.com/asx/pfe/pantera-minerals-limited,Pantera Minerals Limited,8.28M,0.215,0.00%
Materials (XMJ),ASX:AUZ,https://www.listcorp.com/asx/auz/australian-mines-limited,Australian Mines Limited,8.18M,0.019,0.00%
Materials (XMJ),ASX:BPM,https://www.listcorp.com/asx/bpm/bpm-minerals-limited,BPM Minerals Limited,8.15M,0.205,0.00%
Materials (XMJ),ASX:ENV,https://www.listcorp.com/asx/env/enova-mining-limited,Enova Mining Limited,8.13M,0.024,0.00%
Materials (XMJ),ASX:TKL,https://www.listcorp.com/asx/tkl/traka-resources,Traka Resources,8.09M,0.013,0.00%
Materials (XMJ),ASX:CXX,https://www.listcorp.com/asx/cxx/cradle-resources,Cradle Resources,8.06M,0.043,0.00%
Materials (XMJ),ASX:1VG,https://www.listcorp.com/asx/1vg/victory-goldfields-limited,Victory Goldfields Limited,7.88M,0.205,0.00%
Materials (XMJ),ASX:CRB,https://www.listcorp.com/asx/crb/carbine-resources,Carbine Resources,7.88M,0.025,0.00%
Materials (XMJ),ASX:M24,https://www.listcorp.com/asx/m24/mamba-exploration-limited,Mamba Exploration Limited,7.87M,0.20,0.00%
Materials (XMJ),ASX:FRS,https://www.listcorp.com/asx/frs/forrestania-resources-limited,Forrestania Resources Limited,7.85M,0.28,0.00%
Materials (XMJ),ASX:BCA,https://www.listcorp.com/asx/bca/black-canyon-limited,Black Canyon Limited,7.81M,0.25,0.00%
Materials (XMJ),ASX:MOH,https://www.listcorp.com/asx/moh/moho-resources,Moho Resources Limited,7.8M,0.062,0.00%
Materials (XMJ),ASX:PAK,https://www.listcorp.com/asx/pak/pacific-american-holdings-limited,Pacific American Holdings Limited,7.65M,0.016,0.00%
Materials (XMJ),ASX:DBO,https://www.listcorp.com/asx/dbo/diablo-resources-limited,Diablo Resources Limited,7.61M,0.105,0.00%
Materials (XMJ),ASX:MM1,https://www.listcorp.com/asx/mm1/midas-minerals-ltd,Midas Minerals Ltd,7.45M,0.14,0.00%
Materials (XMJ),ASX:OZM,https://www.listcorp.com/asx/ozm/ozaurum-resources-limited,OzAurum Resources Limited,7.44M,0.13,0.00%
Materials (XMJ),ASX:OMX,https://www.listcorp.com/asx/omx/orange-minerals-nl,Orange Minerals NL,7.42M,0.18,0.00%
Materials (XMJ),ASX:ZAG,https://www.listcorp.com/asx/zag/zuleika-gold-limited,Zuleika Gold Limited,7.38M,0.018,0.00%
Materials (XMJ),ASX:HHM,https://www.listcorp.com/asx/hhm/hampton-hill-mining,Hampton Hill Mining NL,7.37M,0.025,0.00%
Materials (XMJ),ASX:SER,https://www.listcorp.com/asx/ser/strategic-energy-resources,Strategic Energy Resources,7.28M,0.03,0.00%
Materials (XMJ),ASX:BUR,https://www.listcorp.com/asx/bur/burley-minerals-ltd,Burley Minerals Ltd,7.21M,0.21,0.00%
Materials (XMJ),ASX:RBX,https://www.listcorp.com/asx/rbx/resource-base,Resource Base Limited,7.19M,0.18,0.00%
Materials (XMJ),ASX:ERW,https://www.listcorp.com/asx/erw/errawarra-resources-ltd,Errawarra Resources Ltd,7.12M,0.18,0.00%
Materials (XMJ),ASX:FAU,https://www.listcorp.com/asx/fau/first-au-limited,First Au Limited,7.06M,0.009,0.00%
Materials (XMJ),ASX:RNX,https://www.listcorp.com/asx/rnx/renegade-exploration-limited,Renegade Exploration Limited,7.04M,0.008,0.00%
Materials (XMJ),ASX:CPO,https://www.listcorp.com/asx/cpo/culpeo-minerals-limited,Culpeo Minerals Limited,7M,0.165,0.00%
Materials (XMJ),ASX:DAF,https://www.listcorp.com/asx/daf/discovery-alaska-limited,Discovery Alaska Limited,6.92M,0.031,0.00%
Materials (XMJ),ASX:NCR,https://www.listcorp.com/asx/ncr/nucoal-resources,NuCoal Resources,6.92M,0.009,0.00%
Materials (XMJ),ASX:CUL,https://www.listcorp.com/asx/cul/cullen-resources,Cullen Resources Limited,6.92M,0.017,0.00%
Materials (XMJ),ASX:SBR,https://www.listcorp.com/asx/sbr/sabre-resources,Sabre Resources,6.91M,0.004,0.00%
Materials (XMJ),ASX:RGL,https://www.listcorp.com/asx/rgl/riversgold-limited,Riversgold Limited,6.87M,0.017,0.00%
Materials (XMJ),ASX:DUN,https://www.listcorp.com/asx/dun/dundas-minerals-limited,Dundas Minerals Limited,6.86M,0.19,0.00%
Materials (XMJ),ASX:AM7,https://www.listcorp.com/asx/am7/arcadia-minerals-limited,Arcadia Minerals Limited,6.84M,0.20,0.00%
Materials (XMJ),ASX:LGM,https://www.listcorp.com/asx/lgm/legacy-minerals-holdings-limited,Legacy Minerals Holdings Limited,6.82M,0.175,0.00%
Materials (XMJ),ASX:AQC,https://www.listcorp.com/asx/aqc/australian-pacific-coal,Australian Pacific Coal,6.82M,0.135,0.00%
Materials (XMJ),ASX:NES,https://www.listcorp.com/asx/nes/nelson-resources-limited,Nelson Resources Limited,6.8M,0.035,0.00%
Materials (XMJ),ASX:CML,https://www.listcorp.com/asx/cml/chase-mining-corporatation,Chase Mining Corporatation,6.79M,0.0145,0.00%
Materials (XMJ),ASX:WMG,https://www.listcorp.com/asx/wmg/western-mines-group-ltd,Western Mines Group Ltd,6.78M,0.185,0.00%
Materials (XMJ),ASX:PBL,https://www.listcorp.com/asx/pbl/parabellum-resources-limited,Parabellum Resources Limited,6.6M,0.20,0.00%
Materials (XMJ),ASX:EMS,https://www.listcorp.com/asx/ems/eastern-metals-limited,Eastern Metals Limited,6.59M,0.185,0.00%
Materials (XMJ),ASX:AGC,https://www.listcorp.com/asx/agc/australian-gold-and-copper-ltd,Australian Gold and Copper Ltd,6.57M,0.097,0.00%
Materials (XMJ),ASX:GSM,https://www.listcorp.com/asx/gsm/golden-state-mining-limited,Golden State Mining Limited,6.56M,0.079,0.00%
Materials (XMJ),ASX:AS2,https://www.listcorp.com/asx/as2/askari-metals-limited,Askari Metals Limited,6.45M,0.21,0.00%
Materials (XMJ),ASX:RBR,https://www.listcorp.com/asx/rbr/rbr-group-limited,RBR Group Limited,6.41M,0.005,0.00%
Materials (XMJ),ASX:AHK,https://www.listcorp.com/asx/ahk/ark-mines,Ark Mines,6.37M,0.205,0.00%
Materials (XMJ),ASX:NKL,https://www.listcorp.com/asx/nkl/nickel-x-limited,Nickel X Limited,6.37M,0.115,0.00%
Materials (XMJ),ASX:ALB,https://www.listcorp.com/asx/alb/albion-resources-limited,Albion Resources Limited,6.34M,0.205,0.00%
Materials (XMJ),ASX:KFM,https://www.listcorp.com/asx/kfm/kingfisher-mining-ltd,Kingfisher Mining Ltd,6.34M,0.185,0.00%
Materials (XMJ),ASX:APG,https://www.listcorp.com/asx/apg/austpac-resources,Austpac Resources NL,6.33M,0.002,0.00%
Materials (XMJ),ASX:M2M,https://www.listcorp.com/asx/m2m/mt-malcolm-mines-nl,Mt Malcolm Mines NL,6.33M,0.12,0.00%
Materials (XMJ),ASX:TG1,https://www.listcorp.com/asx/tg1/techgen-metals-limited,TechGen Metals Limited,6.31M,0.145,0.00%
Materials (XMJ),ASX:NTL,https://www.listcorp.com/asx/ntl/new-talisman-gold,New Talisman Gold,6.25M,0.002,0.00%
Materials (XMJ),ASX:PKO,https://www.listcorp.com/asx/pko/peako-limited,Peako Limited,6.17M,0.02,0.00%
Materials (XMJ),ASX:POL,https://www.listcorp.com/asx/pol/polymetals-resources,Polymetals Resources Ltd,6.11M,0.155,0.00%
Materials (XMJ),ASX:HVY,https://www.listcorp.com/asx/hvy/heavy-minerals-limited,Heavy Minerals Limited,6.05M,0.165,0.00%
Materials (XMJ),ASX:TMX,https://www.listcorp.com/asx/tmx/terrain-minerals,Terrain Minerals,5.89M,0.008,0.00%
Materials (XMJ),ASX:RCR,https://www.listcorp.com/asx/rcr/rincon-resources-limited,Rincon Resources Limited,5.71M,0.135,0.00%
Materials (XMJ),ASX:OOK,https://www.listcorp.com/asx/ook/ookami-limited,Ookami Limited,5.6M,0.17,0.00%
Materials (XMJ),ASX:PNT,https://www.listcorp.com/asx/pnt/panther-metals-ltd,Panther Metals Ltd,5.6M,0.20,0.00%
Materials (XMJ),ASX:SMS,https://www.listcorp.com/asx/sms/star-minerals-limited,Star Minerals Limited,5.51M,0.21,0.00%
Materials (XMJ),ASX:AJY,https://www.listcorp.com/asx/ajy/asaplus-resources,Asaplus Resources,5.44M,0.04,0.00%
Materials (XMJ),ASX:AWJ,https://www.listcorp.com/asx/awj/auric-mining-limited,Auric Mining Limited,5.38M,0.096,0.00%
Materials (XMJ),ASX:DMG,https://www.listcorp.com/asx/dmg/dragon-mountain-gold,Dragon Mountain Gold,5.27M,0.02,0.00%
Materials (XMJ),ASX:MMG,https://www.listcorp.com/asx/mmg/monger-gold,Monger Gold Limited,5.25M,0.21,0.00%
Materials (XMJ),ASX:HOR,https://www.listcorp.com/asx/hor/horseshoe-metals,Horseshoe Metals,5.24M,0.012,0.00%
Materials (XMJ),ASX:MMC,https://www.listcorp.com/asx/mmc/mitre-mining-corporation-limited,Mitre Mining Corporation Limited,5.15M,0.19,0.00%
Materials (XMJ),ASX:IND,https://www.listcorp.com/asx/ind/industrial-minerals-ltd,Industrial Minerals Ltd,5.09M,0.185,0.00%
Materials (XMJ),ASX:TRM,https://www.listcorp.com/asx/trm/truscott-mining,Truscott Mining Corporation,5.01M,0.033,0.00%
Materials (XMJ),ASX:CDR,https://www.listcorp.com/asx/cdr/codrus-minerals-limited,Codrus Minerals Limited,5M,0.125,0.00%
Materials (XMJ),ASX:REC,https://www.listcorp.com/asx/rec/recharge-metals-limited,Recharge Metals Limited,4.96M,0.16,0.00%
Materials (XMJ),ASX:CPM,https://www.listcorp.com/asx/cpm/cooper-metals-limited,Cooper Metals Limited,4.86M,0.18,0.00%
Materials (XMJ),ASX:OKJ,https://www.listcorp.com/asx/okj/oakajee,Oakajee Corporation,4.76M,0.052,0.00%
Materials (XMJ),ASX:C29,https://www.listcorp.com/asx/c29/c29-metals-limited,C29 Metals Limited,4.63M,0.17,0.00%
Materials (XMJ),ASX:LML,https://www.listcorp.com/asx/lml/lincoln-minerals,Lincoln Minerals,4.6M,0.008,0.00%
Materials (XMJ),ASX:MTB,https://www.listcorp.com/asx/mtb/mount-burgess-mining,Mount Burgess Mining NL,4.56M,0.006,0.00%
Materials (XMJ),ASX:CMD,https://www.listcorp.com/asx/cmd/cassius-mining-limited,Cassius Mining Limited,4.52M,0.014,0.00%
Materials (XMJ),ASX:AOA,https://www.listcorp.com/asx/aoa/ausmon-resources,Ausmon Resources,4.26M,0.006,0.00%
Materials (XMJ),ASX:AUE,https://www.listcorp.com/asx/aue/aurum-resources-limited,Aurum Resources Limited,4.25M,0.17,0.00%
Materials (XMJ),ASX:PRS,https://www.listcorp.com/asx/prs/prospech-limited,Prospech Limited,4.24M,0.065,0.00%
Materials (XMJ),ASX:LRV,https://www.listcorp.com/asx/lrv/larvotto-resources-limited,Larvotto Resources Limited,4.22M,0.12,0.00%
Materials (XMJ),ASX:PLG,https://www.listcorp.com/asx/plg/pearl-gull-iron-limited,Pearl Gull Iron Limited,4.2M,0.078,0.00%
Materials (XMJ),ASX:C1X,https://www.listcorp.com/asx/c1x/cosmos-exploration-limited,Cosmos Exploration Limited,4M,0.16,0.00%
Materials (XMJ),ASX:WSR,https://www.listcorp.com/asx/wsr/westar-resources-limited,Westar Resources Limited,3.98M,0.097,0.00%
Materials (XMJ),ASX:WC1,https://www.listcorp.com/asx/wc1/west-cobar-metals-limited,West Cobar Metals Limited,3.8M,0.13,0.00%
Materials (XMJ),ASX:OZZ,https://www.listcorp.com/asx/ozz/ozz-resources-limited,OZZ Resources Limited,3.67M,0.12,0.00%
Materials (XMJ),ASX:MEG,https://www.listcorp.com/asx/meg/megado-gold-limited,Megado Gold Limited,3.66M,0.085,0.00%
Materials (XMJ),ASX:DAL,https://www.listcorp.com/asx/dal/dalaroo-metals-ltd,Dalaroo Metals Ltd,3.54M,0.13,0.00%
Materials (XMJ),ASX:NMG,https://www.listcorp.com/asx/nmg/nmg-corporation-limited,NMG Corporation Limited,2.71M,0.16,0.00%
Materials (XMJ),ASX:RMT,https://www.listcorp.com/asx/rmt/rma-energy,RMA Energy,2.1M,0.001,0.00%
Materials (XMJ),ASX:GCR,https://www.listcorp.com/asx/gcr/golden-cross-resources,Golden Cross Resources,1.99M,0.019,0.00%
Materials (XMJ),ASX:ATM,https://www.listcorp.com/asx/atm/aneka-tambang,Aneka Tambang (Persero) Tbk,1.42M,1.09,0.00%
Materials (XMJ),ASX:PBX,https://www.listcorp.com/asx/pbx/pacific-bauxite-limited,Pacific Bauxite Limited,1.19M,0.003,0.00%
Materials (XMJ),ASX:AB1,https://www.listcorp.com/asx/ab1/abarta-resources-limited,Abarta Resources Limited,N/A,0.00,0.00%
Materials (XMJ),ASX:ADM,https://www.listcorp.com/asx/adm/andean-mining-limited,Andean Mining Limited,N/A,0.00,0.00%
Materials (XMJ),ASX:AQM,https://www.listcorp.com/asx/aqm/anglo-american-capital-plc,Anglo American Capital PLC,N/A,0.00,0.00%
Materials (XMJ),ASX:BTM,https://www.listcorp.com/asx/btm/ballymore-resources-limited,Ballymore Resources Limited,N/A,0.00,0.00%
Materials (XMJ),ASX:FEG,https://www.listcorp.com/asx/feg/far-east-gold-ltd,Far East Gold Ltd,N/A,0.00,0.00%
Materials (XMJ),ASX:HAR,https://www.listcorp.com/asx/har/haranga-resources,Haranga Resources Limited,N/A,0.00,0.00%
Materials (XMJ),ASX:KLI,https://www.listcorp.com/asx/kli/killi-resources-limited,Killi Resources Limited,N/A,0.00,0.00%
Materials (XMJ),ASX:LKN,https://www.listcorp.com/asx/lkn/lukin-resources-limited,Lukin Resources Limited,N/A,0.00,0.00%
Materials (XMJ),ASX:RM1,https://www.listcorp.com/asx/rm1/resilience-mining-mongolia-limited,Resilience Mining Mongolia Limited,N/A,0.00,0.00%
Industrials (XNJ),ASX:TCL,https://www.listcorp.com/asx/tcl/transurban,Transurban Group,42.82B,13.95,0.00%
Industrials (XNJ),ASX:SYD,https://www.listcorp.com/asx/syd/sydney-airport-limited,Sydney Airport Limited,23.45B,8.69,0.00%
Industrials (XNJ),ASX:REH,https://www.listcorp.com/asx/reh/reece-limited,Reece Limited,17.4B,26.94,0.00%
